Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,label
2020-12-22,1.009595375722543,0.9934682080924856,0.9441618497109826,1.0024679539946717,0.9924948459946112,0.9644811967632434,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.12832369942196542
2020-12-23,0.9844594594594596,0.97240990990991,0.9216028528528528,0.9807752888870308,0.969951351025388,0.941483862738372,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.16891891891891886
2020-12-24,0.9767001114827202,0.9671683389074692,0.9144555927164624,0.9762193279401188,0.9640080264638928,0.9342658138528938,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.12151616499442586
2020-12-28,0.9767260579064588,0.9703229398663696,0.9152746844840386,0.979653637827554,0.9664645664982566,0.9354147589641224,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.14365256124721593
2020-12-29,0.9637458926615552,0.9600219058050384,0.9021905805038336,0.9701842776981272,0.9552922564853312,0.922667925222867,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.0941949616648412
2020-12-30,0.9511278195488722,0.945703544575725,0.8872896527031865,0.9602581984030378,0.9428394851031168,0.9079493780349028,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.09022556390977443
2021-01-04,0.9166666666666666,0.9063394683026584,0.8478868438991138,0.9297270351755954,0.9072883266135472,0.8687644806409733,2021,Q1,0.1342525131770744,0.0587964165116283,0.7236997094626423,0.1220968132557485,0.4296143864917097,-0.0333417162472561,0.0427957085233499,-0.4208278929278748,-0.6381863493356597,-0.3261049157146755,-0.2409164399196746,-0.2409164399196746,0.0,0.2332576302789684,0.1963645455131148,0.021472392638036908
2021-01-05,0.9220304568527918,0.9053299492385788,0.8455329949238579,0.9370980492492468,0.9102843454258126,0.8670957487217349,2021,Q1,0.1342525131770744,0.0587964165116283,0.7236997094626423,0.1220968132557485,0.4296143864917097,-0.0333417162472561,0.0427957085233499,-0.4208278929278748,-0.6381863493356597,-0.3261049157146755,-0.2409164399196746,-0.2409164399196746,0.0,0.2332576302789684,0.1963645455131148,0.010152284263959421
2021-01-06,0.9624344176285414,0.9402413431269676,0.8774571528506471,0.9742797106357508,0.9464833620468736,0.8996141509463407,2021,Q1,0.1342525131770744,0.0587964165116283,0.7236997094626423,0.1220968132557485,0.4296143864917097,-0.0333417162472561,0.0427957085233499,-0.4208278929278748,-0.6381863493356597,-0.3261049157146755,-0.2409164399196746,-0.2409164399196746,0.0,0.2332576302789684,0.1963645455131148,0.04616998950682061
2021-01-07,0.977296726504752,0.9502111932418162,0.8864132347764871,0.984006631287591,0.9570057945684488,0.9084183853283,2021,Q1,0.1342525131770744,0.0587964165116283,0.7236997094626423,0.1220968132557485,0.4296143864917097,-0.0333417162472561,0.0427957085233499,-0.4208278929278748,-0.6381863493356597,-0.3261049157146755,-0.2409164399196746,-0.2409164399196746,0.0,0.2332576302789684,0.1963645455131148,-0.0168954593453009
2021-01-08,0.94321608040201,0.9104522613065328,0.8476884422110553,0.9480756983521368,0.9193302350643744,0.869034688910917,2021,Q1,0.1342525131770744,0.0587964165116283,0.7236997094626423,0.1220968132557485,0.4296143864917097,-0.0333417162472561,0.0427957085233499,-0.4208278929278748,-0.6381863493356597,-0.3261049157146755,-0.2409164399196746,-0.2409164399196746,0.0,0.2332576302789684,0.1963645455131148,-0.06432160804020104
