Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,label
2021-09-23,1.0014218009478673,1.0,1.0695102685624012,1.0034899702802171,1.0071961323785696,1.0586018139199378,2021,Q3,0.0773546036117285,0.0708261137967953,0.1572193541524664,0.0396463394324757,0.0891094289629803,0.0723719286059199,0.0643839918619992,0.1528630350495898,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.7420772652410161,0.0,0.2217025017795559,0.018957345971563955
2021-09-24,1.015384615384615,1.0139423076923078,1.0814102564102566,1.0146973136198132,1.0196541425608256,1.0714481385158656,2021,Q3,0.0773546036117285,0.0708261137967953,0.1572193541524664,0.0396463394324757,0.0891094289629803,0.0723719286059199,0.0643839918619992,0.1528630350495898,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.7420772652410161,0.0,0.2217025017795559,0.04807692307692313
2021-09-27,1.009090909090909,1.009569377990431,1.0729665071770336,1.0080527929953416,1.0133682322625617,1.0641471139592678,2021,Q3,0.0773546036117285,0.0708261137967953,0.1572193541524664,0.0396463394324757,0.0891094289629803,0.0723719286059199,0.0643839918619992,0.1528630350495898,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.7420772652410161,0.0,0.2217025017795559,0.038277511961722466
2021-09-28,1.0193236714975846,1.019082125603865,1.0794685990338164,1.0145574455969422,1.0209535887542285,1.0719884424037167,2021,Q3,0.0773546036117285,0.0708261137967953,0.1572193541524664,0.0396463394324757,0.0891094289629803,0.0723719286059199,0.0643839918619992,0.1528630350495898,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.7420772652410161,0.0,0.2217025017795559,0.03864734299516903
2021-09-29,1.05,1.053,1.1131666666666666,1.0409638732486834,1.0512882058500908,1.105917610416114,2021,Q3,0.0773546036117285,0.0708261137967953,0.1572193541524664,0.0396463394324757,0.0891094289629803,0.0723719286059199,0.0643839918619992,0.1528630350495898,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.7420772652410161,0.0,0.2217025017795559,0.06499999999999995
2021-09-30,1.0160194174757282,1.0220873786407767,1.0775889967637542,1.008709166746527,1.0186997647319336,1.0712898140148135,2021,Q3,0.0773546036117285,0.0708261137967953,0.1572193541524664,0.0396463394324757,0.0891094289629803,0.0723719286059199,0.0643839918619992,0.1528630350495898,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.7420772652410161,0.0,0.2217025017795559,0.07766990291262132
2021-10-01,1.039,1.0495,1.1060833333333333,1.0318849068854823,1.0445692569430447,1.1000374097980363,2021,Q4,0.1488533864013177,0.1268984992315118,0.3375701186116269,0.2930503087792346,0.3129511326642193,0.0667622795554998,0.0598200520613994,0.0325845080965905,-0.0124958428878175,0.008889601466671,-0.0154201504139107,-0.0154201504139107,0.0,-0.0421745950158977,0.1200000000000001
2021-10-05,1.0514811031664963,1.0668539325842696,1.1251957780047668,1.044197619274709,1.0605971050108396,1.1195801533529384,2021,Q4,0.1488533864013177,0.1268984992315118,0.3375701186116269,0.2930503087792346,0.3129511326642193,0.0667622795554998,0.0598200520613994,0.0325845080965905,-0.0124958428878175,0.008889601466671,-0.0154201504139107,-0.0154201504139107,0.0,-0.0421745950158977,0.12870275791624097
2021-10-06,1.0589637305699482,1.0771502590673576,1.1368566493955097,1.0485563093197796,1.0687474340146377,1.1313695615020656,2021,Q4,0.1488533864013177,0.1268984992315118,0.3375701186116269,0.2930503087792346,0.3129511326642193,0.0667622795554998,0.0598200520613994,0.0325845080965905,-0.0124958428878175,0.008889601466671,-0.0154201504139107,-0.0154201504139107,0.0,-0.0421745950158977,0.13989637305699487
2021-10-07,1.0560083594566354,1.0802507836990596,1.1418669453152213,1.0468995484413686,1.0702833359535442,1.1362099111657005,2021,Q4,0.1488533864013177,0.1268984992315118,0.3375701186116269,0.2930503087792346,0.3129511326642193,0.0667622795554998,0.0598200520613994,0.0325845080965905,-0.0124958428878175,0.008889601466671,-0.0154201504139107,-0.0154201504139107,0.0,-0.0421745950158977,0.1650992685475443
