Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,부채총계,자본금,이익잉여금,자본총계,법인세차감전 순이익,당기순이익,당기손익-공정가치측정금융자산,순이자손익,이자수익,이자비용,영업이익(손실),당기순이익(손실),총포괄손익,순수수료손익,영업이익,label
2024-01-18,1.0346153846153847,1.0513157894736842,1.063157894736842,1.031482900144585,1.0432714507426712,1.060920125765063,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.4068825910931173
2024-01-19,1.028888888888889,1.0466666666666666,1.058956228956229,1.0240538060684712,1.0372434667311894,1.0568497428563843,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.4101010101010101
2024-01-22,1.0271805273833672,1.0469574036511156,1.061528059499662,1.0230794220975543,1.0375036032654146,1.0591326685106477,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.44421906693711977
2024-01-23,0.9832684824902724,1.0025291828793774,1.0175421530479896,0.984684010584869,0.99558053101604,1.0153406879176248,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.37937743190661477
2024-01-24,0.9715930902111324,0.988675623800384,1.0037428023032628,0.9766442563192468,0.9838990463305588,1.0016431736506053,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.35700575815738955
2024-01-25,0.960491493383743,0.9741020793950852,0.9891304347826086,0.968806481849278,0.9719701736993612,0.9869382229026604,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.383742911153119
2024-01-26,0.949628252788104,0.9592007434944236,0.9732961586121438,0.9612179216093972,0.9599285020226836,0.9713976742950496,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.4405204460966543
2024-01-29,0.9260791366906476,0.929496402877698,0.9430755395683452,0.9428085638379172,0.9356277104895404,0.9419184154226168,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.41366906474820153
2024-01-30,0.929695885509839,0.9265652951699463,0.9394752534287416,0.949067174084394,0.937215361922779,0.9389334496473069,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.36314847942754924
2024-01-31,0.9302120141342756,0.9186395759717314,0.9290341578327443,0.9487242134305472,0.9327077535741072,0.929704110027742,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.31448763250883394
