Date,Close,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60
2016-01-21,26600,27735.0,29425.0,30488.333333333332,27804.806574299557,28733.586448116464,30683.217152590012
2016-01-22,27150,27480.0,29172.5,30405.0,27685.750833517817,28582.768691152432,30567.355925845022
2016-01-25,28000,27415.0,28937.5,30347.5,27742.887045605486,28527.26691104249,30483.167642097535
2016-01-26,27850,27420.0,28745.0,30287.5,27762.36212822267,28462.765300466817,30396.821698575597
2016-01-27,27650,27375.0,28582.5,30236.666666666668,27741.932650364,28385.359081374525,30306.74927990059
2016-01-28,27650,27350.0,28405.0,30161.666666666668,27725.21762302509,28315.32488314821,30219.630873936723
2016-01-29,27300,27400.0,28232.5,30085.0,27647.90532792962,28218.627275229115,30123.892652403534
2016-02-01,28400,27570.0,28145.0,30015.0,27784.6498137606,28235.900868064473,30067.364375218884
2016-02-02,28450,27585.0,28037.5,29945.0,27905.622574895035,28256.291261582177,30014.329495476475
2016-02-03,27450,27650.0,27872.5,29882.5,27822.782106732302,28179.50161762184,29930.2430900831
